employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-37569515,Sara,Martin,Female,Michigan,Detroit,2024-08-22,Sales,Sales Representative,Bachelor,76151,Good,No,1980-02-25,
00-20715605,Brittany,Mclean,Male,New York,New York City,2018-01-03,Operations,Inventory Specialist,Bachelor,59965,Needs Improvement,No,1985-04-28,
00-21597807,Sarah,Roberts,Male,New York,Buffalo,2023-08-21,Operations,Logistics Coordinator,Bachelor,65848,Excellent,Yes,1968-03-05,
00-28150476,Sharon,Howard,Male,New York,Buffalo,2023-06-28,Finance,Accountant,Bachelor,66186,Good,No,1969-04-26,
00-51531940,Tina,George,Female,New York,Buffalo,2024-06-18,IT,System Administrator,Master,83138,Satisfactory,No,1981-12-29,
00-50729055,John,Anderson,Male,Pennsylvania,Allentown,2023-07-16,Customer Service,Help Desk Technician,High School,68336,Needs Improvement,No,1980-03-09,
00-10578224,Melissa,Johnson,Female,New York,New York City,2017-04-20,Sales,Sales Representative,Bachelor,57177,Good,Yes,1985-12-11,
00-97940069,Christy,Kent,Male,New York,Buffalo,2016-09-16,IT,Software Developer,Master,97051,Satisfactory,Yes,2000-08-13,
00-27786534,Mark,Turner,Female,Pennsylvania,Philadelphia,2023-08-12,Operations,Inventory Specialist,Bachelor,63441,Good,No,1991-10-07,
00-94825727,Monica,Martinez,Female,New York,Buffalo,2017-10-05,IT,Software Developer,Master,96047,Excellent,Yes,1987-10-02,
00-20077458,Kathleen,Davis,Female,New York,New York City,2023-08-27,Operations,Inventory Specialist,Bachelor,56038,Needs Improvement,Yes,1986-02-19,
00-68537694,Keith,Peters,Male,New York,New York City,2019-10-19,Sales,Sales Representative,Bachelor,58850,Good,Yes,1983-10-29,
00-75882046,Keith,Stephenson,Female,New York,Rochester,2018-02-16,Customer Service,Help Desk Technician,High School,62412,Good,No,1987-03-10,
00-91228073,Benjamin,Miller,Male,New York,New York City,2016-07-05,Operations,Logistics Coordinator,Bachelor,70244,Good,No,1996-07-02,
00-20695957,Angela,Bishop,Female,New York,New York City,2015-01-09,Operations,Logistics Coordinator,Bachelor,58315,Good,No,1989-01-11,
00-50488852,Jeffrey,Cooper,Female,Michigan,Grand Rapids,2021-12-24,Operations,Inventory Specialist,Bachelor,60934,Good,No,2005-05-25,
00-60861919,Anita,Page,Female,New York,Buffalo,2016-01-10,Operations,Logistics Coordinator,Bachelor,61930,Satisfactory,No,2000-08-29,
00-32725647,Wanda,Marshall,Female,New York,Rochester,2017-08-02,Sales,Sales Manager,PhD,92638,Satisfactory,No,1966-12-12,
00-56754892,Darrell,Thomas,Female,New York,New York City,2017-03-22,Finance,Financial Analyst,Bachelor,67926,Satisfactory,No,2005-06-19,
00-41872495,Donna,Swanson,Female,New York,Buffalo,2016-09-19,Sales,Sales Specialist,Bachelor,74569,Good,No,1970-01-15,
00-54492673,John,Hardin,Male,New York,New York City,2016-03-28,Sales,Sales Specialist,PhD,92815,Excellent,No,1967-06-02,
00-68162241,Jennifer,Carlson,Female,New York,New York City,2024-01-06,Marketing,Content Creator,Bachelor,58675,Satisfactory,No,1988-05-03,
00-18915990,Lisa,Tran,Female,New York,Rochester,2019-12-15,IT,IT Support Specialist,Bachelor,63384,Needs Improvement,No,1983-06-02,
00-56223778,Robyn,Mueller,Male,North Carolina,Greensboro,2018-08-04,Sales,Sales Specialist,PhD,73372,Satisfactory,No,1986-05-30,
00-98045225,Kevin,Tate,Female,New York,Buffalo,2020-07-17,Operations,Inventory Specialist,High School,61083,Satisfactory,No,1996-05-12,
00-10270663,Joshua,Johnston,Male,New York,New York City,2017-09-26,Operations,Operations Analyst,Bachelor,86226,Satisfactory,No,1987-07-21,
00-75304816,Mary,Morrison,Female,New York,Buffalo,2022-06-06,Customer Service,Support Specialist,Bachelor,55068,Satisfactory,No,1974-05-06,
00-72618567,Dana,Norris,Male,New York,Rochester,2020-05-11,Operations,Logistics Coordinator,Bachelor,69831,Excellent,Yes,2001-09-05,
00-92353546,Eric,Franklin,Male,New York,New York City,2017-07-17,Customer Service,Customer Service Representative,Bachelor,65910,Needs Improvement,No,1992-01-29,
00-67165857,Alexis,Jones,Male,New York,New York City,2019-01-18,Sales,Sales Representative,Bachelor,70158,Satisfactory,Yes,1962-09-29,
00-86532704,Martin,Stevens,Male,North Carolina,Raleigh,2024-03-26,Customer Service,Help Desk Technician,Bachelor,84112,Good,No,1985-01-19,
00-17832182,Katelyn,Watson,Female,Michigan,Grand Rapids,2015-11-22,IT,Software Developer,Master,96607,Good,Yes,1984-02-17,
00-94378401,Christopher,Flores,Male,New York,Buffalo,2022-06-11,Marketing,Marketing Coordinator,Bachelor,62494,Excellent,No,1992-12-31,
00-70588258,Christopher,Walker,Female,New York,Buffalo,2018-08-30,Operations,Logistics Coordinator,Bachelor,62543,Needs Improvement,No,1986-10-25,
00-37945099,Cesar,Matthews,Male,New York,New York City,2018-07-20,Operations,Operations Analyst,Master,81513,Satisfactory,Yes,1974-07-20,
00-29548080,Donald,Robinson,Female,New York,Rochester,2023-01-08,Operations,Inventory Specialist,Bachelor,66354,Satisfactory,No,1969-09-14,
00-95651248,Juan,Mendoza,Male,North Carolina,Raleigh,2022-05-26,Sales,Sales Representative,Bachelor,79712,Satisfactory,Yes,1986-09-17,
00-62306833,Christina,Bowman,Male,Michigan,Detroit,2019-11-05,Marketing,SEO Specialist,Bachelor,86076,Needs Improvement,No,1972-11-10,
00-64370744,Kenneth,Turner,Male,North Carolina,Raleigh,2018-10-09,Operations,Logistics Coordinator,Bachelor,62279,Good,No,1998-06-12,
00-11073065,Victor,Blankenship,Male,Michigan,Grand Rapids,2019-04-28,Sales,Sales Consultant,PhD,82492,Satisfactory,Yes,1990-10-26,
00-21140488,Nancy,Smith,Male,New York,New York City,2017-04-13,IT,Software Developer,Master,96754,Good,No,1976-09-06,
00-24929252,Jack,Manning,Male,Pennsylvania,Philadelphia,2023-11-24,Sales,Sales Consultant,Master,74197,Satisfactory,No,1988-08-09,
00-60744107,Grant,Turner,Male,Michigan,Detroit,2020-01-02,Sales,Sales Specialist,Master,86626,Good,No,1967-10-19,
00-34163569,Anthony,Miller,Male,Michigan,Warren,2017-09-16,Sales,Sales Representative,Bachelor,79156,Good,No,1989-11-14,
00-69737587,Kyle,Cortez,Male,Michigan,Warren,2023-05-05,Operations,Inventory Specialist,High School,63092,Satisfactory,No,2002-07-30,
00-10460418,Sheri,Sanders,Male,New York,Rochester,2024-02-09,Operations,Operations Analyst,Master,73969,Good,Yes,1986-11-07,
00-82678279,Amanda,Stewart,Male,New York,Buffalo,2020-04-12,Customer Service,Help Desk Technician,High School,59895,Needs Improvement,Yes,1995-12-14,
00-23460777,Sue,Hebert,Female,New York,New York City,2019-05-20,Sales,Sales Consultant,Bachelor,67924,Good,No,1990-11-05,
00-11034506,Mary,Hart,Male,New York,Buffalo,2019-05-18,Sales,Sales Consultant,Bachelor,96637,Good,No,1986-03-22,
00-77310485,Fernando,Martin,Male,New York,Rochester,2022-06-14,Customer Service,Support Specialist,High School,55927,Satisfactory,Yes,1984-08-12,
00-98530136,John,Hines,Male,Michigan,Detroit,2017-03-22,Sales,Sales Specialist,PhD,56960,Good,No,1994-03-16,
00-84116934,Drew,Norton,Male,Michigan,Warren,2017-09-03,IT,Software Developer,Master,94278,Good,No,1962-05-03,
00-30806860,Kelly,White,Female,North Carolina,Charlotte,2017-03-22,HR,Recruiter,Bachelor,62384,Good,No,1985-10-21,
00-73222248,Christopher,Bowman,Female,North Carolina,Raleigh,2018-12-02,IT,IT Support Specialist,High School,57454,Satisfactory,No,1976-12-12,
00-35850974,Donald,Hughes,Female,New York,Buffalo,2018-01-17,Marketing,Marketing Coordinator,Bachelor,53532,Good,Yes,1982-03-13,
00-89926049,Andrew,Clayton,Female,New York,New York City,2017-08-09,IT,Software Developer,Master,99101,Needs Improvement,No,1996-01-13,
00-22384194,Philip,Conway,Female,Pennsylvania,Allentown,2015-09-09,Operations,Logistics Coordinator,Bachelor,60991,Needs Improvement,No,1979-10-05,
00-70716224,Carol,Ramos,Female,New York,Rochester,2021-02-06,Customer Service,Customer Service Representative,High School,61325,Good,No,1972-09-24,
00-60066663,Kenneth,Moore,Male,New York,Buffalo,2023-02-20,Sales,Sales Representative,Bachelor,73592,Good,No,1992-06-27,
00-25496941,David,Turner,Female,New York,Rochester,2024-05-28,Sales,Sales Consultant,PhD,105923,Good,No,1989-07-05,
00-13986434,Amber,Hammond,Male,New York,Buffalo,2023-11-26,Marketing,SEO Specialist,Bachelor,91975,Good,No,2000-01-06,
00-52773098,Michael,Allen,Male,New York,New York City,2024-03-05,Customer Service,Customer Service Representative,High School,57461,Good,Yes,1993-12-15,
00-32109952,Richard,Munoz,Female,New York,Rochester,2022-06-22,IT,System Administrator,Bachelor,84737,Good,No,1976-03-26,
00-27616344,Veronica,Smith,Female,New York,Buffalo,2024-03-21,Operations,Logistics Coordinator,Bachelor,59719,Satisfactory,No,1998-07-27,
00-68610285,David,Kelly,Male,New York,Buffalo,2017-01-13,Sales,Sales Representative,Bachelor,68344,Satisfactory,No,1980-05-09,
00-99242012,Jason,Combs,Male,Virginia,Norfolk,2018-08-02,IT,Software Developer,Master,97956,Excellent,Yes,1995-02-06,
00-15494184,Vincent,Turner,Female,Ohio,Cincinnati,2020-10-11,Operations,Logistics Coordinator,Bachelor,57450,Satisfactory,No,1987-07-16,
00-42247700,Lori,Smith,Female,Pennsylvania,Allentown,2015-02-25,Operations,Logistics Coordinator,Bachelor,64081,Needs Improvement,No,1968-10-14,
00-19769429,Robert,Powers,Female,New York,Buffalo,2015-01-18,Customer Service,Help Desk Technician,Bachelor,72311,Satisfactory,Yes,1994-12-12,
00-93491436,Barbara,Day,Male,New York,Buffalo,2017-03-19,IT,System Administrator,Master,81692,Good,Yes,1990-05-20,
00-42559181,Christine,Burns,Female,New York,New York City,2018-06-27,Finance,Accounts Payable Specialist,Bachelor,53380,Satisfactory,No,1994-06-27,
00-26944674,Cassandra,Smith,Male,New York,New York City,2023-08-24,IT,IT Support Specialist,High School,61785,Needs Improvement,No,1999-09-23,
00-22832144,Ivan,Perkins,Male,New York,Rochester,2024-05-04,IT,Software Developer,Master,83202,Good,No,1996-10-31,
00-73019381,Cory,Thomas,Male,Michigan,Warren,2020-11-03,Sales,Sales Representative,Bachelor,78664,Needs Improvement,No,1972-05-24,
00-94397189,Nicholas,Robbins,Male,New York,Rochester,2016-04-12,Marketing,Content Creator,High School,62640,Satisfactory,No,1972-07-14,
00-21408835,Travis,Palmer,Female,New York,Buffalo,2021-05-15,Customer Service,Customer Service Representative,High School,63287,Satisfactory,Yes,1977-04-14,
00-91905450,Tara,Parker,Female,New York,Rochester,2017-09-22,Operations,Logistics Coordinator,Bachelor,60827,Good,No,2002-03-22,
00-56218260,Beth,Howell,Male,New York,New York City,2020-11-23,Marketing,Content Creator,Bachelor,59026,Satisfactory,No,2004-11-24,
00-13347052,Jeremy,Mitchell,Male,Michigan,Warren,2022-10-11,Customer Service,Customer Service Representative,High School,60608,Good,Yes,2001-05-07,
00-84935254,Jessica,Madden,Male,New York,Rochester,2020-02-19,Marketing,Marketing Coordinator,Bachelor,67572,Satisfactory,No,1988-10-13,
00-29583570,Jimmy,Rivers,Male,Michigan,Grand Rapids,2016-08-25,Marketing,Content Creator,High School,61822,Good,Yes,1997-04-19,
00-69677601,Taylor,Moon,Male,New York,New York City,2017-07-14,Operations,Logistics Coordinator,Bachelor,59381,Good,No,2004-09-17,
00-64022294,Charles,Rivera,Female,New York,Buffalo,2020-04-15,Customer Service,Support Specialist,High School,59428,Excellent,Yes,2000-07-22,
00-54551385,Jessica,Massey,Female,Florida,Tampa,2020-06-11,Marketing,Marketing Coordinator,Bachelor,56936,Satisfactory,No,1987-08-20,
00-59939933,Kimberly,Wilson,Male,New York,Buffalo,2020-04-17,Customer Service,Support Specialist,High School,57320,Needs Improvement,No,1984-09-17,
00-12799227,Katherine,Gonzalez,Male,New York,New York City,2020-08-12,Operations,Inventory Specialist,Bachelor,59270,Good,No,1987-06-02,
00-87297675,Rita,Mora,Female,New York,Buffalo,2023-09-01,Customer Service,Help Desk Technician,Bachelor,72198,Good,No,1980-02-18,
00-66250899,Terri,Patterson,Male,New York,New York City,2021-06-03,Sales,Sales Specialist,Master,63102,Good,No,1974-12-13,
00-95581622,Ronnie,Brown,Male,New York,Buffalo,2015-03-06,Operations,Inventory Specialist,High School,62531,Good,Yes,2005-01-30,
00-30565671,Thomas,Kemp,Female,Pennsylvania,Allentown,2020-06-01,Operations,Logistics Coordinator,Bachelor,59629,Excellent,No,1983-01-18,
00-11982755,David,Bowers,Male,New York,Rochester,2018-02-28,Customer Service,Support Specialist,High School,59938,Good,Yes,1992-03-29,
00-62144567,Christopher,Graves,Male,Michigan,Grand Rapids,2018-04-27,Operations,Logistics Coordinator,Bachelor,65120,Needs Improvement,No,1985-03-10,
00-41343627,Amy,Russell,Female,Michigan,Grand Rapids,2019-01-28,Customer Service,Customer Service Representative,High School,60065,Needs Improvement,No,1999-09-26,
00-69599673,Jennifer,Brown,Male,Michigan,Warren,2023-02-18,HR,Recruiter,High School,60946,Excellent,No,1991-06-08,
00-52727864,Chad,Wilson,Male,Michigan,Detroit,2017-06-24,Sales,Sales Representative,Bachelor,80472,Good,No,2000-09-15,
00-39886356,Amy,Ho,Male,Michigan,Detroit,2019-01-09,Operations,Operations Analyst,Bachelor,94044,Satisfactory,Yes,1964-02-10,
00-50109750,Crystal,Woods,Male,New York,Buffalo,2020-06-05,Operations,Inventory Specialist,High School,56366,Good,Yes,1999-04-16,
00-28792282,Matthew,Taylor,Male,Pennsylvania,Allentown,2018-03-14,Sales,Sales Consultant,PhD,87326,Good,Yes,1986-04-01,
00-78723270,Tom,Ryan,Male,New York,Buffalo,2017-08-02,Customer Service,Help Desk Technician,Bachelor,84862,Good,No,1987-07-25,
00-63481505,Charles,Taylor,Male,North Carolina,Greensboro,2021-10-26,Operations,Operations Analyst,Master,85353,Satisfactory,No,1990-09-02,
00-92257967,Zachary,Mitchell,Male,New York,New York City,2023-07-06,IT,IT Support Specialist,High School,63473,Good,No,1989-03-07,
00-50438993,Robert,Buck,Male,Michigan,Grand Rapids,2019-01-31,IT,Software Developer,Master,80331,Satisfactory,No,1997-11-29,
00-34206172,Justin,Hernandez,Male,Virginia,Norfolk,2018-04-24,Customer Service,Support Specialist,High School,62078,Good,No,2003-06-30,
00-47847277,Andrew,Johnson,Female,New York,Buffalo,2022-09-29,IT,Software Developer,Bachelor,82580,Good,No,1988-01-17,
00-28903037,Shawn,Rogers,Male,New York,New York City,2023-11-27,HR,Recruiter,Bachelor,80386,Satisfactory,No,1981-12-08,
00-50464166,Ashley,Medina,Male,New York,New York City,2020-11-27,Customer Service,Help Desk Technician,Bachelor,84149,Excellent,No,1972-11-17,
00-20739634,Eddie,Sanchez,Male,Michigan,Detroit,2019-09-11,Sales,Sales Representative,Bachelor,71137,Satisfactory,Yes,1977-06-21,
00-24845948,Jamie,Green,Female,New York,Rochester,2022-05-06,IT,Software Developer,Bachelor,79182,Good,Yes,1986-08-22,
00-63461642,Donna,Shaw,Female,New York,Buffalo,2021-05-19,Operations,Inventory Specialist,Bachelor,56798,Good,No,1979-12-31,
00-55370500,Cheyenne,Martinez,Female,Ohio,Cleveland,2018-06-24,Operations,Inventory Specialist,High School,53008,Satisfactory,No,1983-08-23,
00-88511877,Tamara,Reeves,Female,New York,Rochester,2024-02-07,Marketing,Content Creator,Bachelor,55307,Good,No,1987-09-12,
00-76972974,Donna,Harris,Female,New York,Rochester,2020-09-06,IT,System Administrator,Master,99240,Excellent,No,1971-11-04,
00-31763610,Robert,Hudson,Male,New York,Buffalo,2017-11-18,Operations,Logistics Coordinator,Bachelor,63579,Satisfactory,No,1977-10-10,
00-18245547,Matthew,Clark,Male,New York,New York City,2017-07-10,HR,HR Assistant,High School,59742,Satisfactory,Yes,2002-08-13,
00-98202384,Blake,Garcia,Male,New York,Buffalo,2017-04-11,Finance,Financial Analyst,Bachelor,77312,Good,No,1992-05-08,
00-90501614,Monica,Olsen,Male,Michigan,Warren,2017-10-20,Operations,Operations Analyst,Bachelor,96949,Satisfactory,No,1991-04-08,
00-21081940,Frank,Patterson,Male,North Carolina,Charlotte,2018-04-17,Customer Service,Support Specialist,High School,64212,Satisfactory,Yes,1997-02-13,
00-28696461,Ryan,Glenn,Male,New York,Rochester,2020-11-16,Operations,Logistics Coordinator,Bachelor,63417,Good,No,1990-06-15,
00-47518437,Monica,Wood,Female,New York,Rochester,2015-10-21,Operations,Inventory Specialist,Bachelor,61428,Satisfactory,Yes,1992-04-02,
00-68395899,Tony,Holder,Male,New York,Buffalo,2019-04-25,Sales,Sales Representative,Bachelor,76682,Good,No,1982-09-24,
00-90543284,Michael,Rivers,Female,New York,New York City,2016-11-27,IT,IT Support Specialist,High School,62331,Good,No,1992-02-16,
00-75145653,Tracy,Davenport,Female,Virginia,Richmond,2017-09-02,HR,HR Coordinator,Bachelor,58071,Needs Improvement,Yes,1995-10-05,
00-28634058,Lee,Potter,Female,Illinois,Naperville,2023-08-12,Customer Service,Support Specialist,Bachelor,57057,Good,Yes,1983-09-17,
00-21678669,Tiffany,Green,Male,New York,Rochester,2019-06-10,Operations,Inventory Specialist,Bachelor,75124,Good,No,1962-03-19,
00-33734184,Kelly,Simmons,Male,North Carolina,Charlotte,2023-03-01,Customer Service,Help Desk Technician,Bachelor,80269,Satisfactory,Yes,1997-09-20,
00-42311297,Lisa,Lane,Male,New York,Rochester,2020-09-15,Customer Service,Support Specialist,Bachelor,58803,Satisfactory,No,1981-03-31,
00-91084098,Maria,Smith,Male,New York,Rochester,2017-05-29,IT,Software Developer,Master,107112,Satisfactory,No,1972-11-19,
00-39701146,Devin,Smith,Male,Pennsylvania,Pittsburgh,2024-05-30,IT,IT Support Specialist,Bachelor,63816,Good,No,1990-07-29,
00-14431462,David,Bradley,Male,Michigan,Warren,2024-04-29,Marketing,Content Creator,Bachelor,70234,Satisfactory,No,1962-10-20,
00-40954383,Amanda,Cook,Male,New York,Rochester,2020-02-10,Customer Service,Customer Service Representative,High School,57622,Satisfactory,No,2001-09-25,
00-50543196,Loretta,Brown,Female,New York,Buffalo,2020-06-02,Marketing,Marketing Coordinator,Bachelor,69147,Satisfactory,No,1965-10-10,
00-34823106,David,West,Female,New York,Rochester,2017-06-02,Customer Service,Support Specialist,Bachelor,58695,Excellent,No,1998-10-16,
00-88522560,Travis,Harper,Male,New York,New York City,2015-03-26,Operations,Inventory Specialist,High School,67847,Excellent,No,1982-07-15,
00-96300248,Luis,Johnson,Male,Virginia,Virginia Beach,2017-06-10,Operations,Operations Analyst,Bachelor,64715,Satisfactory,Yes,1990-08-25,
00-40291991,Kimberly,Scott,Female,New York,New York City,2019-11-16,IT,IT Support Specialist,High School,55449,Needs Improvement,No,1978-04-08,
00-91027620,Michelle,Jones,Male,Michigan,Grand Rapids,2016-07-29,Customer Service,Help Desk Technician,High School,77134,Excellent,No,1975-11-18,
00-12909691,Kevin,Melton,Male,New York,New York City,2017-08-28,Marketing,Marketing Coordinator,Bachelor,71953,Good,No,1996-08-08,
00-55847650,Rachel,Lopez,Female,North Carolina,Greensboro,2019-10-14,Customer Service,Customer Service Representative,Bachelor,56655,Satisfactory,Yes,1981-07-16,
00-34723692,Kelly,Snyder,Female,New York,New York City,2023-07-20,Customer Service,Support Specialist,High School,58518,Good,Yes,1998-12-25,
00-47684709,Melody,Donovan,Female,New York,Buffalo,2022-09-12,Customer Service,Support Specialist,High School,58649,Good,No,1986-05-22,
00-59454698,Jessica,Smith,Male,Michigan,Detroit,2018-11-28,Operations,Inventory Specialist,Bachelor,67450,Good,No,1963-04-25,
